lon,lat,OBJECTID,record_id,date_opened,record_status,record_status_date,date_closed,address,record_type,record_type_category,record_type_group,record_type_subtype,record_type_type,record_type_4level,record_name,description,planner_id,module,templateid,parent,children,constructcost,planner_name,planner_email,planner_phone,acalink,aalink,ORIG_FID,PHOTOTOUSE,application_type,mod_record_number,owner_seller,dimensions,facing,rate_card,estimated_cpm,availability,lighting,media_type,restrictions,booking_contact,buying_data_source,buying_data_confidence
-122.46354243099995,37.72602894600004,441,ORIG446,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1944 OCEAN AVE,,JPURVIS,Planning,15CAP-00000-00DLV,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DLV&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DLV&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132363,ORIG446_01.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40734822599995,37.798564904000045,442,ORIG14,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,366 COLUMBUS AVE,,JPURVIS,Planning,15CAP-00000-00DFU,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DFU&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DFU&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132364,ORIG14_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.44077323799996,37.79952099900004,443,ORIG142,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2390 LOMBARD ST,General Advertising Sign,ATAN,Planning,15CAP-00000-00DFX,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DFX&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DFX&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132366,ORIG142_02.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.42900198599995,37.77248533200003,444,ORIG249,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,400 HAIGHT ST,General Advertising Sign,ATAN,Planning,15CAP-00000-00DHZ,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DHZ&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DHZ&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132367,ORIG249_02.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40419275899995,37.797850158000074,445,ORIG24,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,425 BROADWAY ,,JPURVIS,Planning,15CAP-00000-00DHT,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DHT&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DHT&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132368,ORIG24_05.jpg,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.50458281099998,37.752778093000074,446,ORIG403,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,3801 NORIEGA ST,General Advertising Sign,ATAN,Planning,15CAP-00000-00DKX,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DKX&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DKX&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132369,ORIG403_02.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.42031167999994,37.74547744700004,447,ORIG1107,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,3204 MISSION ST,,JPURVIS,Planning,15CAP-00000-00DEC,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DEC&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DEC&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132370,ORIG1107_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40143369099997,37.72292904600005,448,ORIG1009,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,3067 SAN BRUNO AVE,,JPURVIS,Planning,15CAP-00000-00DCW,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DCW&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DCW&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132371,ORIG1009_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.44059347299998,37.71655326800004,449,ORIG1073,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,5137 MISSION ST,,JPURVIS,Planning,15CAP-00000-00DDY,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DDY&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DDY&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132372,ORIG1073_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.41005359499997,37.77095239400006,450,ORIG506,2015-12-17,Permitted,2019-11-26,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,465 10TH ST,,JPURVIS,Planning,15CAP-00000-00DMZ,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DMZ&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DMZ&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132373,ORIG506_03.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2019-11-26; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.42236828299997,37.788615169000025,451,KID18,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1500 BUSH ST,,JPURVIS,Planning,15CAP-00000-00DBP,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DBP&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DBP&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132374,KID18_01.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40815476399996,37.78561009900005,452,EKC50,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,120 ELLIS ST,,JPURVIS,Planning,15CAP-00000-00DA9,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DA9&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DA9&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132375,EKC50_01.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40761828399997,37.770069514000056,453,ORIG510,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1000 BRANNAN ST,,JPURVIS,Planning,15CAP-00000-00DN0,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DN0&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DN0&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132376,ORIG510_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.38764896499998,37.75671731800003,454,MDM74,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2501 03RD ST,,JPURVIS,Planning,15CAP-00000-00DCJ,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DCJ&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DCJ&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132377,MDM74_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.43578497299995,37.800099027000044,455,ORIG1308,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2098 LOMBARD ST,,JPURVIS,Planning,15CAP-00000-00DFM,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DFM&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DFM&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132378,ORIG1308_05.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
